SchoolID,longitude,latitude,SchoolAddress,SchoolCity,STATE,SchoolZipCode
4062,-84.363298,33.957494,7447 Roswell Rd,Atlanta,GA,30328-1026
4069,-84.619796,33.572588,7040 Rivertown Rd,Fairburn,GA,30213-2764
5052,-84.456778,33.68514,2580 Delowe Dr,East Point,GA,30344-2345
5060,-84.478717,33.664731,3353 Mount Olive Rd,East Point,GA,30344-5613
5069,-84.576064,33.689101,2400 Union Rd SW,Atlanta,GA,30331-8023
103,-84.504175,34.682082,350 Calvin Jackson Dr,Ellijay,GA,30540-5589
107,-84.455777,34.614726,346 Clear Creek School Dr,Ellijay,GA,30536-7759
113,-84.477038,34.696478,196 McCutchen St,Ellijay,GA,30540-3393
196,-84.500941,34.67895,408 Bobcat Trl,Ellijay,GA,30540-5406
212,-84.477048,34.696237,32 McCutchen St,Ellijay,GA,30540-3302
196,-82.611176,33.240932,1230 Panther Way,Gibson,GA,30810-4238
197,-82.611177,33.240936,1230 Panther Way,Gibson,GA,30810-4238
106,-81.562813,31.26516,200 McKenzie Ln,Brunswick,GA,31523
107,-81.495943,31.170004,2900 Albany St,Brunswick,GA,31520-4005
112,-81.481274,31.13965,635 Lanier Blvd,Brunswick,GA,31520-8106
114,-81.562344,31.261527,201 McKenzie Dr,Brunswick,GA,31523-3712
116,-81.593778,31.132185,707 Southport Pkwy,Brunswick,GA,31523
178,-81.521615,31.23133,1785 Old Jesup Rd,Brunswick,GA,31525-1180
190,-81.511489,31.243967,1350 Cate Rd,Brunswick,GA,31525-8416
195,-81.380883,31.21862,6200 Frederica Rd,Saint Simons Island,GA,31522-9796
198,-81.585812,31.132385,360 S Port Pkwy,Brunswick,GA,31523-8200
199,-81.466825,31.277144,669 Harry Driggers Blvd,Brunswick,GA,31525-9233
298,-81.464894,31.278029,695 Harry Driggers Blvd,Brunswick,GA,31525-9233
1052,-81.482799,31.209737,5505 Altama Ave,Brunswick,GA,31525-2206
1056,-81.38767,31.136234,805 Ocean Blvd,Saint Simons Island,GA,31522-5021
3552,-81.489016,31.186782,3885 Altama Ave,Brunswick,GA,31520-3634
4052,-81.487868,31.15854,1900 Lee St,Brunswick,GA,31520-6340
4752,-81.489775,31.147979,1001 Mansfield St,Brunswick,GA,31520-7349
5052,-81.475684,31.173397,3000 Roxboro Rd,Brunswick,GA,31520-4351
106,-84.828678,34.44966,7340 Fairmount Hwy SE,Calhoun,GA,30701-4023
110,-84.829114,34.453797,7320 Fairmount Hwy SE,Calhoun,GA,30701-4023
115,-84.839194,34.528079,430 Floyd Rd NE,Calhoun,GA,30701
176,-84.970448,34.569631,1435 Hall Memorial Rd NW,Resaca,GA,30735-6239
190,-84.839348,34.530065,4151 Red Bud Rd NE,Calhoun,GA,30701-9631
274,-85.002282,34.438562,2505 Rome Rd SW,Plainville,GA,30733-9736
286,-84.922114,34.517267,335 Warrior Path NE,Calhoun,GA,30701-9266
292,-84.923904,34.519754,333 Newtown Rd NE,Calhoun,GA,30701-9227
1050,-84.915891,34.457399,590 Belwood Rd SE,Calhoun,GA,30701-3901
2050,-84.697746,34.439693,130 Peachtree St,Fairmount,GA,30139-3017
174,-84.224339,30.876157,1277 Booker Hill Blvd SW,Cairo,GA,39828-2899
185,-84.184738,30.88659,1201 20th St NE,Cairo,GA,39828-3720
1050,-84.199389,30.871856,455 5th St SE,Cairo,GA,39828-2317
1054,-84.328832,30.881671,211 W Broad Ave,Whigham,GA,39897-3222
1550,-84.210092,30.887221,985 1st St NW,Cairo,GA,39828-1972
2050,-84.204845,30.871502,491 3rd St SE,Cairo,GA,39828-2762
3050,-84.20507,31.003665,1847 Ga Highway 93 N,Pelham,GA,31779-4439
101,-83.180538,33.561172,1010 S Main St,Greensboro,GA,30642-1216
109,-83.242203,33.489173,1021 Titan Cir,Greensboro,GA,30642-6047
201,-83.086843,33.624451,1401 Highway 77 N,Union Point,GA,30669-1109
401,-83.182674,33.563,1002 S Main St,Greensboro,GA,30642-1216
402,-83.241657,33.488798,1101 Titan Circle,Greensboro,GA,30642-0000
100,-84.006944,34.050048,888 Rock Springs Rd,Lawrenceville,GA,30043-2191
101,-83.923893,33.868565,50 Hope Hollow Rd,Loganville,GA,30052-7897
103,-84.212069,33.966655,5300 Spalding Dr,Norcross,GA,30092-2605
105,-83.878335,34.078565,4400 Braselton Hwy,Hoschton,GA,30548-1621
108,-84.119684,33.886743,130 Killian Hill Rd SW,Lilburn,GA,30047-3905
109,-84.02985,33.954691,1221 Old Norcross Rd,Lawrenceville,GA,30046-4327
173,-84.036063,33.823268,3115 Scenic Hwy S,Snellville,GA,30039-4640
176,-84.114092,33.859755,998 Cole Rd SW,Lilburn,GA,30047-5422
180,-84.064924,33.853886,1801 Hewatt Rd SW,Lilburn,GA,30047-2515
182,-84.039816,33.883853,1255 Dogwood Rd,Snellville,GA,30078-2249
184,-84.186193,33.977735,4300 S Berkeley Lake Rd NW,Berkeley Lake,GA,30096-3055
185,-84.069737,33.823689,4210 Shiloh Rd,Snellville,GA,30039-6147
186,-84.228924,33.984391,5440 W Jones Bridge Rd,Norcross,GA,30092-2021
187,-84.149086,33.922267,4455 Steve Reynolds Blvd,Norcross,GA,30093-3323
188,-84.020471,33.927685,3555 Sugarloaf Pkwy,Lawrenceville,GA,30044-5403
189,-84.004772,33.963475,501 W Pike St,Lawrenceville,GA,30046-4301
190,-84.147847,34.018137,2930 Albion Farm Rd,Duluth,GA,30097-2131
191,-83.903055,33.999956,2500 Fence Rd,Dacula,GA,30019-2122
193,-84.022715,34.017692,75 Taylor Rd,Suwanee,GA,30024-3696
194,-84.018079,33.902324,1075 Rocky Rd,Lawrenceville,GA,30044-6209
195,-84.020715,34.016358,50 Taylor Rd,Suwanee,GA,30024-3695
196,-83.857619,33.943917,3550 New Hope Rd,Dacula,GA,30019-1955
197,-84.008037,34.001113,170 Russell Rd,Lawrenceville,GA,30043-3627
198,-84.009147,33.906957,1000 Old Snellville Hwy,Lawrenceville,GA,30044-6222
199,-84.166976,33.920029,5025 Georgia Belle Ct,Norcross,GA,30093-2667
200,-83.939064,34.030256,2303 Old Peachtree Rd,Lawrenceville,GA,30043-2830
204,-83.872793,34.077814,4404 Braselton Hwy,Hoschton,GA,30548-1621
205,-84.123164,33.936436,1331 Pleasant Hill Rd,Lawrenceville,GA,30044-3006
208,-83.863222,34.031459,442 E Union Grove Cir,Auburn,GA,30011-4694
209,-84.06542,34.148157,6482 Suwanee Dam Rd,Buford,GA,30518-5521
210,-83.921986,33.922938,1705 New Hope Rd,Lawrenceville,GA,30045-6570
275,-84.10009,33.885697,401 N River Dr SW,Lilburn,GA,30047-3053
276,-84.10742,33.926434,3500 Cruse Rd,Lawrenceville,GA,30044-3126
279,-84.069061,33.884021,3250 River Dr,Lawrenceville,GA,30044-5530
280,-84.173062,33.934428,1978 Beaver Ruin Rd,Norcross,GA,30071-3828
282,-84.068614,33.80319,3150 Spain Rd,Snellville,GA,30039-8501
283,-84.072328,33.826053,4285 Shiloh Rd,Snellville,GA,30039-6146
285,-84.147355,33.90812,1315 Dickens Rd NW,Lilburn,GA,30047-3519
286,-84.042069,33.880427,1330 Holly Brook Rd,Snellville,GA,30078-2216
287,-84.009371,33.80978,3050 Xavier Ray Ct,Snellville,GA,30039-5232
288,-84.129085,33.917538,4129 Shady Dr NW,Lilburn,GA,30047-2647
289,-84.02661,33.977509,1600 Riverside Pkwy,Lawrenceville,GA,30043-5915
291,-84.075813,33.828209,2400 Ross Rd,Snellville,GA,30039-8558
294,-84.199215,33.875984,6575 Cherokee Dr,Tucker,GA,30084-1618
295,-83.924002,34.044707,1725 Auburn Rd,Dacula,GA,30019-1131
296,-84.039961,34.099751,939 Level Creek Rd,Sugar Hill,GA,30518-4637
297,-84.103422,34.013562,1950 Old Peachtree Rd,Duluth,GA,30097-3422
298,-84.119126,33.996061,3030 Bunten Rd,Duluth,GA,30096-3609
300,-84.231351,33.943954,6155 Atlantic Blvd,Norcross,GA,30071-1306
304,-84.128216,33.903624,4355 Lawrenceville Hwy NW,Lilburn,GA,30047-3420
305,-83.936556,34.097058,3443 Ridge Rd,Buford,GA,30519-4030
309,-83.964954,33.818715,4151 Rosebud Rd,Loganville,GA,30052-7502
376,-84.074028,33.895576,400 Gwin Oaks Dr,Lawrenceville,GA,30044-5109
380,-83.894701,33.991333,137 Dacula Rd,Dacula,GA,30019-2133
382,-84.139591,33.871868,5150 Arcado Rd SW,Lilburn,GA,30047-5110
388,-83.971657,33.985851,723 Hi Hope Rd,Lawrenceville,GA,30043-4541
389,-84.022234,33.927269,3615 Sugarloaf Pkwy,Lawrenceville,GA,30044-5484
391,-84.005607,33.890469,1500 North Rd,Snellville,GA,30078-2112
394,-83.956819,33.937131,275 Simonton Rd,Lawrenceville,GA,30045-6453
395,-84.061505,33.988004,1970 Sever Rd,Lawrenceville,GA,30043-4020
397,-83.941854,33.839039,3900 Brushy Fork Rd,Loganville,GA,30052-5144
398,-84.053149,33.793648,4350 Campbell Rd,Snellville,GA,30039-6922
400,-84.097144,34.093692,5445 Settles Bridge Rd,Suwanee,GA,30024-4196
405,-83.937725,34.103427,3575 Ridge Rd,Buford,GA,30519-4032
409,-83.932354,34.064715,2442 S Pucketts Mill Rd,Dacula,GA,30019-1059
494,-84.229326,33.998571,4525 E Jones Bridge Rd,Norcross,GA,30092-1203
495,-84.082446,33.942728,1025 Herrington Rd,Lawrenceville,GA,30044-7503
497,-83.915697,33.894148,550 Ozora Rd,Loganville,GA,30052-5026
498,-83.995926,34.010315,600 Taylor School Dr,Lawrenceville,GA,30043-1509
505,-84.044666,34.125408,5695 Sycamore Rd,Sugar Hill,GA,30518-2351
509,-83.960764,33.872296,841 Cooper Rd,Grayson,GA,30017-1516
605,-83.913794,33.891718,555 Ozora Rd,Loganville,GA,30052-5028
608,-83.95753,34.089057,2707 Kilgore Rd,Buford,GA,30519-4444
705,-84.090889,34.013611,1615 Old Peachtree Rd NW,Suwanee,GA,30024-2010
708,-84.000317,33.925777,590 Old Snellville Hwy,Lawrenceville,GA,30046-9318
805,-84.087375,34.013391,1555 Old Peachtree Rd NW,Suwanee,GA,30024-2012
905,-84.158153,33.987321,3200 Pleasant Hill Rd,Duluth,GA,30096-3160
1005,-83.898626,33.968079,770 Ewing Chapel Rd,Dacula,GA,30019-2596
1010,-83.960181,33.875403,821 Cooper Rd,Grayson,GA,30017-1516
1012,-83.943792,33.841672,3800 Brushy Fork Rd,Loganville,GA,30052-5401
1013,-84.121666,33.950952,1755 Centerview Dr,Duluth,GA,30096
1014,-84.051235,34.072524,251 Highway 23 NE,Suwanee,GA,30024-2951
1015,-83.966576,33.960005,12 Village Way,Lawrenceville,GA,30046-5061
1016,-84.050069,33.775456,4521 Centerville Hwy,Snellville,GA,30039-6717
1017,-84.062088,34.031427,3221 McGinnis Ferry Road,Suwanee,GA,30024-2117
1018,-84.032524,34.086011,918 Buford Hwy,Sugar Hill,GA,30518-4819
1019,-84.060341,33.952872,970 Mcelvaney Ln,Lawrenceville,GA,30044-2300
1020,-84.170517,34.013313,4725 River Green Pkwy,Duluth,GA,30096-2567
1050,-84.114625,33.907194,405 Pleasant Hill Rd NW,Lilburn,GA,30047-2980
1052,-83.937312,33.996894,1707 Hurricane Shoals Rd,Dacula,GA,30019-2014
1056,-84.144271,33.888607,4994 Lawrenceville Hwy NW,Lilburn,GA,30047-4912
1058,-84.195561,33.899559,6066 Rockbridge School Rd,Norcross,GA,30093-2019
1105,-84.070907,33.925467,2625 Lawrenceville Hwy,Lawrenceville,GA,30044-4429
1110,-83.965652,33.902471,1725 Grayson Hwy,Grayson,GA,30017-1250
1112,-84.021434,33.939443,1221 Lawrenceville Hwy,Lawrenceville,GA,30046-4711
1114,-84.214082,33.956484,5550 Peachtree Industrial Blvd,Norcross,GA,30071-1421
1115,-84.069142,34.006132,1221 Northbrook Pkwy,Suwanee,GA,30024-2933
1205,-83.871715,34.075668,4500 Braselton Hwy,Hoschton,GA,30548-1623
1210,-83.967006,33.900693,1777 Grayson Hwy,Grayson,GA,30017-1250
1214,-83.971738,33.984127,713 Hi Hope Rd,Lawrenceville,GA,30043-4541
1215,-84.215776,33.956089,3159 Campus Dr,Norcross,GA,30071-1468
1305,-83.999098,33.926333,588 Old Snellville Hwy,Lawrenceville,GA,30046-9318
1310,-84.066166,34.146174,6442 Suwanee Dam Rd,Buford,GA,30518-5521
1405,-84.071105,34.071055,4488 Tench Rd,Suwanee,GA,30024-1965
1410,-83.952055,34.052029,2351 Sunny Hill Rd,Lawrenceville,GA,30043-2214
1505,-84.139659,33.945845,3939 Shackleford Rd,Duluth,GA,30096-8270
1510,-84.061203,34.078949,170 Peachtree Industrial Blvd,Sugar Hill,GA,30518-6288
1605,-84.145871,33.959695,3878 Old Norcross Rd,Duluth,GA,30096-4219
1610,-83.94636,34.045537,2300 Braselton Hwy,Buford,GA,30519-5209
1710,-83.893613,33.916153,2255 New Hope Rd,Lawrenceville,GA,30045-6560
1810,-83.988175,34.025085,2020 Buford Dr,Lawrenceville,GA,30043-2600
1811,-84.066072,33.949155,2136 Old Norcross Rd,Lawrenceville,GA,30044-2222
1812,-84.224261,33.901744,1700 Graves Rd,Norcross,GA,30093-1019
1813,-83.969528,33.961914,8 Village Way,Lawrenceville,GA,30046-0000
1814,-84.03498,33.955383,1335 Old Norcross Rd,Lawrenceville,GA,30046-4329
1815,-84.143144,34.004406,3057 Main St,Duluth,GA,30096-3217
1816,-84.204291,33.938764,123 Price Pl,Norcross,GA,30071-3921
1817,-84.034982,33.955386,1335 Old Norcross Rd,Lawrenceville,GA,30046-4329
1818,-84.223598,33.952201,5850 Peachtree Industrial Blvd,Norcross,GA,30071-1413
1819,-84.136365,33.943414,2921 Club Pl,Duluth,GA,30096-8222
2050,-84.08592,33.925505,525 Bethesda School Rd,Lawrenceville,GA,30044-3509
2052,-83.957239,33.892567,460 Grayson Pkwy,Grayson,GA,30017-1218
2054,-83.980073,34.096708,3946 S Bogan Rd,Buford,GA,30519-4312
2056,-84.115083,33.840124,1500 Pounds Rd SW,Lilburn,GA,30047-6708
2058,-84.003063,33.834006,3155 Pate Rd,Snellville,GA,30078-5028
2558,-84.007884,33.854027,2288 Main St E,Snellville,GA,30078-3333
3050,-84.010328,33.853944,2503 Skyland Dr,Snellville,GA,30078-3341
3054,-84.134049,33.987213,3123 Claiborne Dr,Duluth,GA,30096-3721
3550,-84.116319,33.861398,958 Cole Rd SW,Lilburn,GA,30047-5422
3750,-84.000318,33.948826,564 W Crogan St,Lawrenceville,GA,30046-4725
4052,-83.900415,33.990785,123 Broad St,Dacula,GA,30019-2139
4056,-84.206744,33.945829,150 Hunt St,Norcross,GA,30071-3939
4058,-84.202398,33.941416,2595 Beaver Ruin Rd,Norcross,GA,30071-4124
4556,-84.071104,34.085336,20 Level Creek Rd,Suwanee,GA,30024-1714
5054,-83.994984,33.945602,122 Gwinnett Dr,Lawrenceville,GA,30046-5626
5056,-84.236605,33.963281,5995 Crooked Creek Rd,Norcross,GA,30092-2421
5058,-84.054718,34.048708,3875 Smithtown Rd,Suwanee,GA,30024-2417
5550,-84.144157,34.009976,3737 Brock Rd,Duluth,GA,30096-2724
5554,-84.153023,33.892126,531 Lilburn School Rd NW,Lilburn,GA,30047-4920
101,-83.534751,34.520408,375 Old Cleveland Rd,Cornelia,GA,30531-2669
105,-83.568828,34.521424,2525 Level Grove Rd,Cornelia,GA,30531-5266
106,-83.49598,34.5574,171 Raider Cir,Mount Airy,GA,30563-3065
112,-83.52221,34.563849,3115 Demorest Mount Airy Hwy,Demorest,GA,30535-5307
114,-83.495992,34.55741,171 Raider Cir,Mount Airy,GA,30563-3065
189,-83.536605,34.6156,6539 Highway 115,Clarkesville,GA,30523-6751
196,-83.512196,34.636111,1500 Wall Bridge Rd,Clarkesville,GA,30523-4723
201,-83.527756,34.561118,3116 Demorest Mount Airy Hwy,Demorest,GA,30535-5303
296,-83.571799,34.523058,237 Old Athens Hwy,Cornelia,GA,30531-5314
1050,-83.540089,34.489234,894 Willingham Ave,Baldwin,GA,30511-2026
2052,-83.49356,34.55399,2059 State Hwy 197 S,Mt Airy,GA,30563-3065
3054,-83.442384,34.660069,911 Historic Old Highway 441,Clarkesville,GA,30523-3386
5050,-83.58102,34.56883,2925 Cannon Bridge Rd,Demorest,GA,30535-4712
5052,-83.446023,34.573152,6390 Dicks Hill Pkwy,Mount Airy,GA,30563-3211
100,-83.898341,34.18963,4335 Falcon Pkwy,Flowery Branch,GA,30542-2914
101,-83.887546,34.192705,4216 Martin Rd,Flowery Branch,GA,30542-3509
102,-83.893181,34.348171,3005 Sardis Rd,Gainesville,GA,30506-2232
103,-83.742835,34.230893,3259 Athens Hwy,Gainesville,GA,30507-8502
105,-83.857813,34.238137,2723 Tumbling Creek Rd,Gainesville,GA,30504-5863
106,-83.821292,34.23184,2029 Calvary Church Rd,Gainesville,GA,30507-8339
112,-83.840748,34.174851,4670 Winder Hwy,Flowery Branch,GA,30542-3611
176,-83.78377,34.209591,2676 Candler Rd,Gainesville,GA,30507-8961
189,-83.910631,34.21789,5500 McEver Rd,Oakwood,GA,30566-3507
192,-83.888716,34.146241,6640 Spout Springs Rd,Flowery Branch,GA,30542-5528
194,-83.839536,34.420693,4844 Jim Hood Rd,Gainesville,GA,30506-2834
196,-83.940795,34.133661,4450 Friendship Rd,Buford,GA,30519-1830
200,-83.89819,34.344594,2740 Fran Mar Dr,Gainesville,GA,30506-1136
202,-83.901792,34.185826,4450 Hog Mountain Rd,Flowery Branch,GA,30542-3416
276,-83.803224,34.445512,5850 Brookton Lula Rd,Gainesville,GA,30506-2909
289,-83.741606,34.307871,4120 E Hall Rd,Gainesville,GA,30507-9401
294,-83.909613,34.22157,5470 McEver Rd,Oakwood,GA,30566-3505
389,-83.85182,34.423915,4856 Rilla Rd,Gainesville,GA,30506-2756
390,-83.88657,34.149979,6603 Spout Springs Rd,Flowery Branch,GA,30542-5529
391,-83.88657,34.149979,6603 Spout Springs Rd,Flowery Branch,GA,30542-5529
392,-83.857813,34.238137,2723 Tumbling Creek Rd,Gainesville,GA,30504-5863
393,-83.859618,34.222324,3215 Poplar Springs Rd,Gainesville,GA,30507-8659
1058,-83.77533,34.311474,2480 Old Cornelia Hwy,Gainesville,GA,30507-7854
1552,-83.741936,34.334393,3534 E Hall Rd,Gainesville,GA,30507-7111
1556,-83.850616,34.426491,4885 Mount Vernon Rd,Gainesville,GA,30506-2765
2052,-83.92778,34.201162,5544 Radford Rd,Flowery Branch,GA,30542-2709
2056,-83.880681,34.226057,4500 Allen St,Oakwood,GA,30566-3347
3054,-83.89003,34.400611,4782 Thompson Bridge Rd,Gainesville,GA,30506-5320
3056,-83.812145,34.333396,1742 Cleveland Hwy,Gainesville,GA,30501-1313
4050,-83.858692,34.165865,4841 Union Church Rd,Flowery Branch,GA,30542-5202
4054,-83.662026,34.391183,6130 Chattahoochee St,Lula,GA,30554-2916
4056,-83.895026,34.343095,2805 Sardis Rd,Gainesville,GA,30506-2228
4556,-83.859637,34.222308,3215 Poplar Springs Rd,Gainesville,GA,30507-8659
4752,-83.859261,34.222515,3305 Poplar Springs Rd,Gainesville,GA,30507-8661
5052,-83.853525,34.26363,2150 Memorial Park Dr,Gainesville,GA,30504-5879
5054,-83.884673,34.27525,3265 Montgomery Dr,Gainesville,GA,30504-5515
5056,-83.728138,34.272707,3278 Gillsville Hwy,Gainesville,GA,30507-9415
106,-82.971023,33.300622,11311 Ga Highway 15,Sparta,GA,31087-4123
188,-82.969749,33.297945,11145 Ga Highway 15,Sparta,GA,31087-4121
288,-82.971023,33.300622,11311 Ga Highway 15,Sparta,GA,31087-4123
104,-85.278344,33.759197,581 Georgia Highway 120,Tallapoosa,GA,30176-3116
178,-85.186633,33.807282,215 College Cir,Buchanan,GA,30113-4497
197,-85.21798,33.76986,2633 Georgia Highway 120,Tallapoosa,GA,30176-3243
198,-85.244166,33.764499,1655 Georgia Highway 120,Tallapoosa,GA,30176-3215
2050,-85.189101,33.805999,271 Van Wert St,Buchanan,GA,30113-4388
3050,-85.244159,33.764498,1655 Georgia Highway 120,Tallapoosa,GA,30176-3215
4050,-85.296704,33.771169,4552 Georgia Highway 100 N,Tallapoosa,GA,30176-2528
110,-84.920656,32.674806,8403 Ga Highway 315,Cataula,GA,31804-2772
188,-84.87539,32.770794,13185 US Highway 27 N,Hamilton,GA,31811-5242
190,-84.826918,32.630989,15750 Ga Highway 315,Ellerslie,GA,31807-5135
199,-84.917983,32.675609,8405 Ga Highway 315,Cataula,GA,31804-2772
290,-85.024893,32.696492,33 Mountain Hill Rd,Fortson,GA,31808-4642
299,-84.888825,32.757864,8281 Ga Highway 116,Hamilton,GA,31811-6028
399,-84.86967,32.75002,11696 US Highway 27 E,Hamilton,GA,31811-5375
102,-83.001964,34.374936,124 Ankerich Rd,Bowersville,GA,30516-2308
191,-82.920177,34.350165,176 Powell Rd,Hartwell,GA,30643-2270
202,-82.950072,34.292594,121 Em Dairy Rd,Hartwell,GA,30643-5459
3050,-82.923743,34.348055,59 Fifth St,Hartwell,GA,30643-2135
5050,-82.928316,34.349483,147 S College Ave,Hartwell,GA,30643-2142
102,-85.118336,33.300386,269 Old Field Rd,Franklin,GA,30217-4744
106,-85.062468,33.304136,4647 Pea Ridge Rd,Franklin,GA,30217-8002
110,-85.093288,33.275672,545 Main St,Franklin,GA,30217-5665
1050,-85.106901,33.363742,315 Centralhatchee Pkwy,Franklin,GA,30217-5173
2050,-85.252762,33.405599,24414 Georgia Highway 100,Roopville,GA,30170-3010
100,-84.039594,33.442071,278 N Ola Rd,McDonough,GA,30252-6625
101,-84.135906,33.505445,120 E Lake Rd,McDonough,GA,30252-4812
104,-84.200027,33.378084,603 Walker Dr,Locust Grove,GA,30248-2052
105,-84.253122,33.470787,149 Mitchell Rd,Hampton,GA,30228-1729
106,-84.196116,33.379155,575 Walker Dr,Locust Grove,GA,30248-2074
107,-84.252046,33.467062,159 Mitchell Rd,Hampton,GA,30228-1729
108,-84.157972,33.5675,830 Moseley Dr,Stockbridge,GA,30281-2904
191,-84.200902,33.561565,1201 Old Conyers Rd,Stockbridge,GA,30281-2603
194,-84.16998,33.447453,685 McDonough Pkwy,McDonough,GA,30253-3759
196,-84.244033,33.4959,1309 Jodeco Rd,Stockbridge,GA,30281-5107
197,-84.139409,33.550179,150 Reagan Rd,Stockbridge,GA,30281-4028
200,-84.267668,33.440552,2450 Mount Carmel Rd,Hampton,GA,30228-2843
203,-84.132485,33.508589,199 E Lake Rd,McDonough,GA,30252-4815
206,-84.246902,33.469856,155 Mitchell Rd,Hampton,GA,30228-1729
207,-84.076636,33.50422,2825 Highway 20 E,McDonough,GA,30252-4502
208,-84.1549,33.468734,3535 McDonough Pkwy,McDonough,GA,30253-5550
209,-84.14494,33.382925,1000 Academic Pkwy,Locust Grove,GA,30248-2579
211,-84.241826,33.377965,803 Hampton Locust Grove Rd,Hampton,GA,30228-2424
213,-84.058729,33.348848,3315 S Ola Rd,Locust Grove,GA,30248-4039
214,-84.058379,33.351507,3275 S Ola Rd,Locust Grove,GA,30248-4039
215,-84.247421,33.378317,799 Hampton Locust Grove Rd,Hampton,GA,30228-2422
291,-84.196962,33.430019,551 Highway 81 W,McDonough,GA,30253-6412
294,-84.184074,33.606725,50 Austin Rd,Stockbridge,GA,30281-1249
295,-84.202821,33.564105,1151 Old Conyers Rd,Stockbridge,GA,30281-2605
297,-84.169107,33.506732,841 Brannan Rd,McDonough,GA,30253-4749
303,-84.075171,33.374684,1180 Leguin Mill Rd,Locust Grove,GA,30248-3210
307,-84.044006,33.446264,357 N Ola Rd,McDonough,GA,30252-5621
308,-84.156664,33.565687,820 Moseley Dr,Stockbridge,GA,30281-2904
315,-84.25519,33.380116,795 Hampton Locust Grove Rd,Hampton,GA,30228-2422
391,-84.208401,33.490008,301 Tunis Rd,McDonough,GA,30253-4204
394,-84.208686,33.488189,295 Tunis Rd,McDonough,GA,30253-4202
397,-84.184064,33.609389,100 Austin Rd,Stockbridge,GA,30281-1247
403,-84.26434,33.523349,175 Monarch Village Way,Stockbridge,GA,30281-9113
407,-84.024428,33.401359,1655 New Hope Rd,Locust Grove,GA,30248-2236
408,-84.153003,33.562259,800 Moseley Dr,Stockbridge,GA,30281-2904
409,-84.113502,33.393221,225 Coan Dr,McDonough,GA,30252-7641
503,-84.199908,33.493985,425 Peach Dr,McDonough,GA,30253-4615
507,-84.041092,33.445284,353 N Ola Rd,McDonough,GA,30252-5621
509,-83.98419,33.421517,1550 Stroud Rd,McDonough,GA,30252-6265
603,-84.203651,33.374041,2075 Hampton Locust Grove Rd,Locust Grove,GA,30248-2017
703,-84.129787,33.506294,210 E Lake Rd,McDonough,GA,30252-4813
804,-84.136196,33.450673,330 Tomlinson St,McDonough,GA,30253-2401
1050,-84.228484,33.609315,458 Fairview Rd,Stockbridge,GA,30281-1040
2050,-84.287494,33.39023,10 Central Ave,Hampton,GA,30228-2162
2552,-84.236281,33.537317,147 Tye St,Stockbridge,GA,30281-3507
3050,-84.136545,33.439393,155 Postmaster Dr,McDonough,GA,30253-3313
3052,-84.231119,33.543043,4617 N Henry Blvd,Stockbridge,GA,30281-3648
4050,-84.130051,33.440028,175 Postmaster Dr,McDonough,GA,30253-3313
5050,-84.108831,33.338603,95 Martin Luther King Jr Blvd,Locust Grove,GA,30248-4302
5052,-84.221784,33.55805,533 Old Conyers Rd,Stockbridge,GA,30281-2507
100,-83.710122,32.63008,3591 US Highway 41 N,Byron,GA,31008-3709
102,-83.611414,32.608724,61 Martin Luther King Jr Blvd,Warner Robins,GA,31088-4787
103,-83.695459,32.577576,995 Lake Joy Rd,Warner Robins,GA,31088-3003
104,-83.674025,32.547907,150 Jerry Barker Dr,Warner Robins,GA,31088-0738
105,-83.601308,32.598916,206 Wellborn Rd,Warner Robins,GA,31088-4828
108,-83.700962,32.533881,200 Danny Carpenter Dr,Kathleen,GA,31047-3006
111,-83.613003,32.513935,340 Piney Grove Rd,Kathleen,GA,31047-2605
116,-83.616254,32.602442,215 Scott Blvd,Warner Robins,GA,31088-4382
117,-83.702796,32.498822,315 Langston Rd,Perry,GA,31069-9323
175,-83.607021,32.611348,420 Pearl Stephens Way,Warner Robins,GA,31098
191,-83.657153,32.655269,305 Sullivan Rd,Warner Robins,GA,31093-7036
192,-83.674672,32.552304,920 Ga Highway 96,Warner Robins,GA,31088-2502
194,-83.670828,32.549429,115 Sutherlin Dr,Warner Robins,GA,31088-2259
195,-83.688047,32.608655,250 Smithville Church Rd,Warner Robins,GA,31088-7802
196,-83.675757,32.570205,1200 Feagin Mill Rd,Warner Robins,GA,31088-2904
199,-83.651031,32.505095,2500 Ga Highway 127,Kathleen,GA,31047-2828
200,-83.726817,32.485409,495 Perry Pkwy,Perry,GA,31069-2862
204,-83.69374,32.63419,301 Thomson Street,Centerville,GA,31028-1025
208,-83.694919,32.575305,985 Lake Joy Rd,Warner Robins,GA,31088-3003
296,-83.588316,32.544355,125 Ga Highway 96 East,Bonaire,GA,31005-3461
309,-83.621289,32.543006,301 Robert Bryson Smith Pkwy,Bonaire,GA,31005-5201
1050,-83.600671,32.547204,101 Elm St,Bonaire,GA,31005-3433
1052,-83.644951,32.635073,500 Johnson Rd,Warner Robins,GA,31093-1520
1054,-83.725873,32.467273,1307 North Ave,Perry,GA,31069-2614
2050,-83.689136,32.629014,450 N Houston Lake Blvd,Centerville,GA,31028-1120
2052,-83.630798,32.626985,926 Green St,Warner Robins,GA,31093-2742
2054,-83.710537,32.464269,1206 Morningside Dr,Perry,GA,31069-2926
2058,-83.624168,32.621436,201 N Pleasant Hill Rd,Warner Robins,GA,31093-3282
3052,-83.629756,32.62441,503 Parkwood Dr,Warner Robins,GA,31093-3128
